Date,Open,High,Low,Close,Volume,Adj Close
2014-05-01,89.010002,89.489998,88.440002,88.900002,1911300,84.589432
2014-05-02,88.989998,89.349998,88.459999,88.669998,1796100,84.370581
2014-05-05,88.07,88.949997,88.0,88.589996,1816000,84.294459
2014-05-06,88.639999,89.190002,88.080002,88.089996,3519300,83.818703
2014-05-07,88.0,89.220001,88.0,88.93,1763700,84.617976
2014-05-08,88.580002,89.120003,87.82,88.209999,2360500,83.932887
2014-05-09,88.440002,88.580002,87.25,87.610001,2079800,83.361981
2014-05-12,88.120003,88.709999,87.75,88.339996,1672500,84.056581
2014-05-13,88.5,88.690002,88.169998,88.669998,2065500,84.370581
2014-05-14,87.110001,89.580002,87.110001,89.019997,1690300,84.703609
2014-05-15,88.599998,88.730003,87.209999,88.190002,1828300,83.91386
2014-05-16,88.040001,88.190002,86.959999,87.400002,2345100,83.162164
2014-05-19,87.349998,88.459999,87.339996,87.940002,1900200,83.675981
2014-05-20,87.82,88.529999,87.519997,88.029999,1765200,83.761614
2014-05-21,88.550003,89.57,88.449997,89.300003,1615700,84.970039
2014-05-22,91.410004,91.919998,90.279999,90.290001,4322700,85.912034
2014-05-23,90.160004,90.589996,89.449997,89.860001,2742100,85.502883
2014-05-27,89.910004,90.089996,89.040001,89.43,2335300,85.093733
2014-05-28,88.5,90.57,88.5,89.970001,2642100,85.60755
2014-05-29,90.0,90.790001,89.709999,90.589996,2933300,86.197483
2014-05-30,90.400002,91.540001,90.339996,91.300003,2838800,86.873063
2014-06-02,91.690002,91.720001,90.809998,91.309998,1528900,86.882573
2014-06-03,91.199997,92.389999,91.010002,92.389999,3118800,87.910208
2014-06-04,92.220001,92.769997,91.800003,92.309998,1344500,87.834085
2014-06-05,92.169998,92.559998,91.910004,92.199997,1975800,87.729418
2014-06-06,92.480003,93.870003,92.43,93.32,2754300,88.795114
2014-06-09,93.449997,94.379997,93.260002,94.099998,2133100,89.537293
2014-06-10,93.849998,94.580002,93.660004,94.309998,1908700,89.737109
2014-06-11,94.199997,96.0,94.089996,95.309998,2430900,90.688621
2014-06-12,95.339996,96.730003,95.199997,95.480003,2292300,91.089311
2014-06-13,95.690002,96.110001,94.970001,95.949997,1751400,91.537692
2014-06-16,95.989998,96.5,95.639999,95.889999,2165700,91.480454
2014-06-17,95.470001,96.07,94.93,95.940002,1824400,91.528157
2014-06-18,95.940002,96.589996,95.209999,96.32,2028400,91.89068
2014-06-19,95.949997,97.339996,95.949997,97.339996,1878700,92.863772
2014-06-20,97.699997,97.989998,97.18,97.959999,3626700,93.455263
2014-06-23,98.110001,99.099998,97.959999,98.400002,1928900,93.875032
2014-06-24,98.400002,98.82,96.379997,96.489998,1891900,92.052861
2014-06-25,95.459999,98.300003,95.440002,98.18,2732100,93.665148
2014-06-26,98.089996,98.32,96.75,97.589996,1591600,93.102275
2014-06-27,97.25,98.339996,97.139999,98.290001,2393900,93.77009
2014-06-30,98.400002,99.089996,97.809998,98.889999,2582000,94.342497
2014-07-01,99.300003,99.940002,99.0,99.610001,2335600,95.029389
2014-07-02,99.199997,99.889999,99.0,99.419998,1683700,94.848124
2014-07-03,99.519997,100.110001,99.32,99.93,1500700,95.334673
2014-07-07,99.639999,100.099998,98.860001,99.199997,1861800,94.638239
2014-07-08,98.959999,100.120003,98.800003,98.959999,2671300,94.409278
2014-07-09,99.120003,99.870003,98.410004,99.029999,3293100,94.476059
2014-07-10,98.349998,98.800003,97.57,98.5,3000900,93.970432
2014-07-11,97.400002,98.510002,97.400002,97.839996,1670000,93.340779
2014-07-14,98.480003,99.370003,98.480003,99.209999,2329200,94.647782
2014-07-15,98.800003,98.949997,97.540001,97.830002,2606900,93.331244
2014-07-16,98.620003,100.0,98.620003,99.220001,2166300,94.657324
2014-07-17,98.760002,100.230003,98.379997,98.449997,2513800,93.922729
2014-07-18,98.620003,99.290001,98.449997,98.720001,2788500,94.180317
2014-07-21,98.620003,99.709999,98.519997,99.32,2203400,94.752724
2014-07-22,99.669998,100.089996,99.269997,99.800003,2281800,95.210654
2014-07-23,100.080002,100.419998,99.629997,100.160004,1575800,95.5541
2014-07-24,100.050003,100.980003,99.870003,100.739998,1505500,96.107423
2014-07-25,100.370003,100.510002,99.720001,99.809998,1202400,95.220189
2014-07-28,99.860001,100.080002,99.160004,99.830002,1662100,95.239273
2014-07-29,99.769997,100.120003,99.339996,99.419998,2586500,94.848124
2014-07-30,104.0,104.5,99.870003,101.050003,4860600,96.403172
2014-07-31,100.389999,100.5,98.489998,98.980003,3682000,94.428362
2014-08-01,98.650002,98.860001,96.970001,98.0,3123300,93.493425
2014-08-04,97.949997,100.550003,97.949997,100.440002,2204700,95.821223
2014-08-05,100.209999,100.279999,98.099998,98.589996,3216700,94.05629
2014-08-06,98.129997,99.720001,98.129997,98.769997,2013300,94.228013
2014-08-07,99.169998,99.57,97.550003,97.839996,2224400,93.340779
2014-08-08,98.169998,100.050003,98.040001,99.919998,2434500,95.325131
2014-08-11,100.349998,101.0,100.07,100.139999,1568300,95.535015
2014-08-12,99.690002,100.050003,98.660004,99.029999,1404700,94.476059
2014-08-13,99.480003,99.860001,99.019997,99.120003,1960600,94.561924
2014-08-14,99.199997,99.449997,97.290001,97.529999,2454700,93.045037
2014-08-15,97.830002,98.970001,97.800003,98.900002,3021800,94.352039
2014-08-18,99.209999,99.440002,96.93,97.900002,2360100,93.398025
2014-08-19,98.150002,99.540001,98.019997,99.279999,1823400,94.714562
2014-08-20,99.260002,99.699997,98.870003,99.400002,1377200,94.829047
2014-08-21,99.519997,100.290001,99.230003,100.07,1478400,95.468235
2014-08-22,99.57,99.57,98.18,98.809998,1855700,94.266174
2014-08-25,99.389999,100.5,99.07,100.160004,1381000,95.5541
2014-08-26,100.57,101.230003,100.230003,100.260002,1346800,95.6495
2014-08-27,100.25,100.610001,99.529999,99.970001,1224300,95.372835
2014-08-28,99.970001,100.410004,99.620003,100.190002,949000,95.582719
2014-08-29,100.209999,101.220001,100.019997,101.099998,1400000,96.450869
2014-09-02,101.0,101.25,99.82,100.529999,2013300,95.907081
2014-09-03,101.279999,101.959999,100.43,100.75,1532600,96.116965
2014-09-04,100.559998,101.779999,99.5,100.150002,2420000,95.544558
2014-09-05,99.879997,101.029999,99.169998,100.989998,1883000,96.345926
2014-09-08,100.550003,100.550003,98.910004,99.75,1967800,95.16295
2014-09-09,99.980003,100.57,98.660004,99.489998,2603300,94.914905
2014-09-10,99.199997,99.370003,97.68,99.139999,2133400,94.581001
2014-09-11,98.199997,99.080002,97.709999,98.839996,1689200,94.294794
2014-09-12,98.099998,98.349998,96.739998,96.970001,2204600,92.745378
2014-09-15,96.739998,98.510002,96.730003,97.970001,2410400,93.701812
2014-09-16,98.209999,99.900002,97.760002,99.18,1877400,94.859096
2014-09-17,99.620003,99.660004,98.410004,98.900002,1511200,94.591296
2014-09-18,99.449997,99.449997,97.529999,97.730003,2278000,93.47227
2014-09-19,98.290001,98.610001,97.309998,97.510002,3066900,93.261853
2014-09-22,97.199997,97.440002,95.93,96.290001,2894900,92.095003
2014-09-23,96.099998,97.260002,95.800003,96.019997,1724900,91.836762
2014-09-24,96.0,96.849998,94.82,96.0,2646100,91.817636
2014-09-25,96.0,96.199997,94.989998,95.18,1980000,91.033361
2014-09-26,95.089996,96.5,95.010002,96.169998,1286700,91.980228
2014-09-29,95.43,96.529999,94.629997,96.209999,1870000,92.018487
2014-09-30,95.889999,96.300003,93.57,94.32,2716900,90.210828
2014-10-01,93.940002,94.580002,90.919998,91.589996,4306900,87.59976
2014-10-02,91.029999,91.93,89.599998,91.32,3337700,87.341526
2014-10-03,91.879997,91.989998,89.779999,90.720001,2365800,86.767668
2014-10-06,90.809998,91.360001,89.669998,89.879997,3130300,85.96426
2014-10-07,89.68,90.529999,88.43,88.459999,4152100,84.606125
2014-10-08,87.970001,88.510002,85.669998,88.410004,4202000,84.558308
2014-10-09,87.25,87.889999,84.449997,84.599998,3441000,80.914291
2014-10-10,84.309998,84.739998,82.110001,82.540001,4342200,78.94404
2014-10-13,82.330002,83.199997,77.709999,77.779999,4982800,74.391413
2014-10-14,78.190002,78.800003,75.540001,75.910004,6889000,72.602887
2014-10-15,74.239998,76.68,72.860001,76.339996,6815700,73.014146
2014-10-16,74.589996,78.839996,74.220001,78.040001,5962000,74.640088
2014-10-17,79.589996,81.25,78.209999,78.610001,5059500,75.185255
2014-10-20,78.57,80.190002,78.050003,79.709999,3420700,76.23733
