Date,Open,High,Low,Close,Volume,Adj Close
2014-05-01,51.439999,52.0,49.349998,49.740002,8178600,49.740002
2014-05-02,49.970001,50.009998,49.09,49.82,4114300,49.82
2014-05-05,49.66,50.200001,48.950001,49.889999,3191400,49.889999
2014-05-06,49.439999,49.810001,48.400002,48.48,4053800,48.48
2014-05-07,48.619999,48.970001,47.220001,48.150002,5709000,48.150002
2014-05-08,48.16,49.060001,47.009998,47.330002,5238600,47.330002
2014-05-09,46.869999,46.970001,45.110001,46.139999,8768400,46.139999
2014-05-12,46.259998,47.689999,46.18,47.57,5467600,47.57
2014-05-13,47.639999,48.09,47.509998,47.57,2784100,47.57
2014-05-14,47.619999,48.189999,47.400002,47.459999,2443300,47.459999
2014-05-15,47.540001,48.110001,46.66,48.02,4497000,48.02
2014-05-16,48.41,48.41,46.830002,46.959999,3960400,46.959999
2014-05-19,46.310001,47.630001,46.209999,47.139999,3723100,47.139999
2014-05-20,47.189999,47.27,45.799999,46.189999,5055900,46.189999
2014-05-21,46.310001,46.799999,46.209999,46.459999,2647700,46.459999
2014-05-22,46.369999,47.509998,46.099998,47.41,2712100,47.41
2014-05-23,47.59,48.349998,47.259998,48.02,3106200,48.02
2014-05-27,48.599998,48.639999,48.080002,48.419998,3604600,48.419998
2014-05-28,48.439999,49.560001,48.439999,48.869999,5252500,48.869999
2014-05-29,49.07,49.779999,49.0,49.73,3461400,49.73
2014-05-30,49.93,50.400002,49.580002,49.84,3834600,49.84
2014-06-02,49.959999,50.16,49.369999,49.98,2334700,49.98
2014-06-03,49.68,50.09,49.5,49.900002,3138600,49.900002
2014-06-04,49.93,49.93,49.459999,49.59,2675700,49.59
2014-06-05,49.810001,50.16,49.099998,49.84,3057500,49.84
2014-06-06,50.080002,50.09,49.369999,49.73,2112300,49.73
2014-06-09,49.799999,49.959999,49.009998,49.419998,1438600,49.419998
2014-06-10,49.220001,49.369999,48.419998,49.220001,2304100,49.220001
2014-06-11,49.32,49.880001,48.810001,49.68,3246000,49.68
2014-06-12,49.639999,50.349998,48.5,49.639999,2183600,49.639999
2014-06-13,49.580002,50.57,49.259998,50.200001,2914600,50.200001
2014-06-16,50.060001,50.759998,50.02,50.400002,3026600,50.400002
2014-06-17,50.110001,51.220001,50.099998,50.700001,2061100,50.700001
2014-06-18,50.740002,50.849998,50.360001,50.619999,2557800,50.619999
