Date,Open,High,Low,Close,Volume,Adj Close
2014-05-01,63.130001,63.360001,62.41,62.91,5100200,60.018963
2014-05-02,63.16,63.970001,62.689999,63.860001,7514400,60.925307
2014-05-05,63.310001,64.160004,63.060001,63.91,4736200,60.973008
2014-05-06,63.98,64.019997,63.419998,63.52,4927600,60.600931
2014-05-07,63.990002,64.800003,63.400002,64.739998,6633000,61.764863
2014-05-08,64.919998,64.940002,63.34,63.43,5927000,60.515067
2014-05-09,63.41,63.75,62.619999,63.5,5415500,60.58185
2014-05-12,63.84,64.220001,63.16,64.169998,3994800,61.221058
2014-05-13,64.510002,64.93,63.889999,64.099998,5790800,61.154275
2014-05-14,63.869999,64.800003,63.759998,63.990002,6044400,61.049333
2014-05-15,63.68,63.720001,61.200001,62.369999,9560800,59.503778
2014-05-16,62.43,62.880001,61.82,62.849998,6699300,59.961719
2014-05-19,62.459999,63.380001,62.419998,63.209999,4475800,60.305176
2014-05-20,63.189999,63.369999,62.59,62.880001,3910100,59.990343
2014-05-21,63.189999,63.400002,62.799999,63.169998,4555300,60.267013
2014-05-22,63.18,63.889999,63.139999,63.41,5045800,60.495986
2014-05-23,63.529999,64.410004,63.139999,64.010002,4912200,61.068415
2014-05-27,64.18,64.360001,63.57,63.970001,4178300,61.030252
2014-05-28,63.669998,63.900002,63.09,63.439999,5814500,60.524606
2014-05-29,63.610001,64.150002,63.200001,64.0,5780400,61.058872
2014-05-30,63.830002,64.690002,63.580002,64.639999,6392200,61.66946
2014-06-02,64.690002,65.510002,64.370003,65.010002,5784100,62.166722
2014-06-03,64.919998,65.599998,64.529999,65.57,5000800,62.702228
2014-06-04,65.459999,65.589996,64.800003,65.389999,4478800,62.5301
2014-06-05,65.260002,66.190002,65.110001,65.889999,4359800,63.008232
2014-06-06,66.050003,67.010002,65.989998,66.980003,5387900,64.050563
2014-06-09,66.830002,67.32,66.620003,67.169998,5228100,64.232248
2014-06-10,67.019997,67.349998,66.800003,67.110001,3518100,64.174875
2014-06-11,66.739998,67.0,66.330002,66.940002,3373100,64.012312
2014-06-12,67.379997,68.139999,66.620003,66.639999,9660500,63.72543
2014-06-13,66.610001,67.690002,66.040001,67.580002,5617700,64.62432
2014-06-16,67.580002,67.870003,66.940002,67.610001,4491600,64.653007
2014-06-17,67.480003,68.07,67.209999,67.610001,3588500,64.653007
2014-06-18,67.919998,68.620003,67.410004,68.5,6269400,65.504081
2014-06-19,68.449997,69.0,68.029999,68.980003,4837200,65.963091
2014-06-20,69.410004,70.620003,69.110001,70.239998,10044700,67.167978
2014-06-23,70.449997,70.790001,70.0,70.370003,5369200,67.292297
2014-06-24,70.349998,70.349998,68.07,68.160004,7037100,65.178955
2014-06-25,68.050003,69.720001,67.849998,69.440002,9132800,66.402972
2014-06-26,69.629997,70.370003,69.349998,69.550003,7733200,66.508161
2014-06-27,69.110001,70.489998,68.919998,70.470001,6854500,67.387922
2014-06-30,70.540001,71.260002,70.209999,71.010002,6255400,67.904306
2014-07-01,71.269997,71.459999,70.769997,70.849998,5572700,67.7513
2014-07-02,70.639999,71.269997,70.599998,70.82,4907600,67.722613
2014-07-03,70.980003,71.029999,70.339996,70.970001,2506600,67.866054
2014-07-07,70.269997,70.459999,69.620003,70.160004,4446400,67.091483
2014-07-08,70.029999,70.139999,68.959999,69.660004,5554900,66.613351
2014-07-09,70.029999,70.75,69.919998,70.669998,4460700,67.579172
2014-07-10,69.730003,69.900002,68.910004,69.349998,5630800,66.316904
2014-07-11,69.239998,69.349998,68.660004,68.989998,4651900,65.972649
2014-07-14,69.410004,70.010002,69.120003,69.800003,5290100,66.747227
2014-07-15,69.589996,70.370003,69.269997,70.260002,7133400,67.187108
2014-07-16,70.639999,71.940002,70.339996,71.860001,7157000,68.717129
2014-07-17,71.879997,71.900002,70.290001,70.349998,5844300,67.273168
2014-07-18,70.330002,71.150002,69.919998,70.93,7106500,67.827803
2014-07-21,70.970001,72.199997,70.650002,71.0,9449600,67.894741
2014-07-22,71.699997,73.43,71.589996,73.290001,11419100,70.084586
2014-07-23,73.339996,74.330002,72.519997,74.019997,8126800,70.782655
2014-07-24,74.099998,74.330002,73.230003,73.410004,6243600,70.199341
2014-07-25,73.349998,73.660004,72.739998,73.410004,4506200,70.199341
2014-07-28,73.059998,73.160004,72.129997,72.639999,4237600,69.463013
2014-07-29,72.779999,72.779999,71.209999,71.220001,6508600,68.10512
2014-07-30,71.349998,71.860001,70.650002,70.739998,6360700,67.64611
2014-07-31,70.25,70.309998,68.510002,68.989998,9979400,65.972649
2014-08-01,68.57,69.160004,67.370003,68.720001,9411900,65.71446
2014-08-04,69.019997,70.330002,68.410004,70.089996,7051900,67.024537
2014-08-05,69.779999,69.82,66.769997,67.720001,9491900,64.758196
2014-08-06,67.199997,69.230003,67.150002,67.959999,6468600,64.987698
2014-08-07,68.349998,68.550003,67.029999,67.370003,6880600,64.423506
2014-08-08,67.57,68.379997,67.25,68.309998,5645600,65.322389
2014-08-11,69.07,69.940002,68.790001,69.419998,6182100,66.383842
2014-08-12,68.82,69.389999,68.489998,69.019997,5067300,66.001335
2014-08-13,69.43,69.860001,69.040001,69.540001,3895800,66.498597
2014-08-14,69.830002,69.849998,67.169998,67.339996,8358200,64.394812
2014-08-15,67.790001,68.470001,67.360001,68.419998,6838800,65.427578
2014-08-18,68.910004,69.269997,68.529999,68.870003,5016500,65.857902
2014-08-19,69.0,69.459999,68.639999,68.769997,5812300,65.762269
2014-08-20,68.980003,69.0,68.050003,68.779999,4444600,65.771834
2014-08-21,68.910004,68.910004,68.050003,68.339996,4708500,65.351075
2014-08-22,68.230003,68.300003,67.260002,67.470001,5123700,64.519131
2014-08-25,67.910004,68.610001,67.540001,68.550003,5063400,65.551897
2014-08-26,68.970001,70.5,68.800003,69.809998,7822800,66.756785
2014-08-27,69.809998,69.809998,68.07,68.480003,15546000,65.484959
2014-08-28,68.110001,68.260002,67.269997,67.379997,7429300,64.433063
2014-08-29,67.309998,67.669998,67.150002,67.610001,5249900,64.797256
2014-09-02,68.169998,68.18,66.230003,67.489998,10644500,64.682246
2014-09-03,68.029999,68.18,66.809998,67.580002,8111500,64.768505
2014-09-04,67.529999,67.940002,66.230003,66.550003,10185400,63.781357
2014-09-05,66.519997,67.639999,65.879997,67.449997,8977100,64.643909
2014-09-08,67.040001,67.139999,65.940002,66.309998,8816900,63.551336
2014-09-09,66.220001,66.919998,65.470001,65.830002,5912500,63.09131
2014-09-10,65.790001,66.75,65.43,66.709999,6107500,63.934697
2014-09-11,66.120003,67.290001,65.730003,67.07,6588500,64.279721
2014-09-12,66.690002,66.790001,65.610001,65.860001,6321200,63.12006
2014-09-15,65.650002,66.43,64.910004,66.279999,5987700,63.522586
2014-09-16,66.089996,67.889999,65.989998,67.290001,6331100,64.490569
2014-09-17,67.629997,67.68,65.849998,66.239998,6369900,63.484249
2014-09-18,66.790001,66.800003,65.900002,66.330002,5754300,63.570508
2014-09-19,66.629997,66.989998,66.169998,66.510002,8488500,63.74302
2014-09-22,66.300003,66.300003,64.379997,64.68,8763400,61.989151
2014-09-23,64.650002,65.370003,64.209999,64.800003,5506500,62.104161
2014-09-24,64.82,65.0,63.060001,64.720001,10409000,62.027488
2014-09-25,64.480003,64.879997,63.330002,63.66,6279800,61.011585
2014-09-26,63.830002,66.260002,63.650002,65.879997,7892200,63.139225
2014-09-29,64.900002,65.790001,64.459999,65.610001,8432300,62.880461
2014-09-30,65.290001,66.25,63.93,64.510002,8893200,61.826225
2014-10-01,64.629997,64.879997,62.080002,62.470001,9728700,59.871093
2014-10-02,61.900002,61.93,59.669998,61.439999,15763100,58.883942
2014-10-03,62.259998,62.279999,60.639999,61.860001,7214700,59.28647
2014-10-06,61.970001,62.849998,60.93,61.68,7164900,59.113959
2014-10-07,61.310001,62.619999,61.060001,61.209999,7178700,58.663511
2014-10-08,60.66,60.84,57.849998,60.41,21106900,57.896793
2014-10-09,59.880001,59.939999,56.869999,57.279999,17290000,54.897008
2014-10-10,57.02,57.169998,53.82,54.290001,29437400,52.031402
2014-10-13,54.040001,54.84,49.869999,50.259998,25679600,48.169057
2014-10-14,50.619999,51.73,48.91,49.630001,27479300,47.565269
2014-10-15,49.27,51.290001,48.169998,50.639999,30381000,48.533249
2014-10-16,48.900002,52.880001,48.529999,51.169998,28459700,49.041199
2014-10-17,54.73,56.169998,52.139999,52.599998,26762400,50.411707
2014-10-20,53.220001,53.970001,51.610001,52.919998,19259800,50.718394
2014-10-21,54.41,55.869999,53.919998,55.66,18924500,53.344405
2014-10-22,56.07,56.509998,54.349998,54.43,17167100,52.165577
2014-10-23,55.389999,56.360001,54.799999,55.849998,10908000,53.526499
2014-10-24,56.299999,56.299999,54.450001,55.779999,11425800,53.459412
2014-10-27,54.200001,54.200001,51.84,52.389999,18783400,50.210445
2014-10-28,52.740002,53.630001,52.509998,53.259998,13853100,51.04425
2014-10-29,54.52,55.169998,53.82,54.419998,10994700,52.155991
2014-10-30,54.060001,54.529999,53.110001,53.919998,7249700,51.676792
2014-10-31,53.52,55.189999,53.02,55.139999,11120300,52.846038
2014-11-03,55.5,55.939999,53.669998,53.880001,11962100,51.638459
2014-11-04,52.84,52.869999,50.060001,51.18,20019200,49.050785
2014-11-05,51.75,52.959999,51.380001,52.369999,13049200,50.191276
