Date,Open,High,Low,Close,Volume,Adj Close
2014-05-01,150.460007,152.759995,150.059998,151.479996,1130900,139.183196
2014-05-02,151.229996,152.75,150.470001,150.880005,1102600,138.631911
2014-05-05,150.020004,150.839996,148.850006,150.289993,968900,138.089796
2014-05-06,149.75,151.050003,147.869995,148.410004,1336300,136.362419
2014-05-07,149.009995,150.25,148.160004,149.559998,1586500,137.419059
2014-05-08,149.580002,152.080002,149.029999,151.160004,1376600,138.88918
2014-05-09,150.839996,150.839996,148.839996,149.940002,803400,137.768216
2014-05-12,150.520004,153.490005,150.520004,153.320007,897500,140.87384
2014-05-13,153.320007,154.869995,152.830002,153.429993,902900,140.974897
2014-05-14,153.550003,153.960007,151.580002,151.699997,670800,139.385338
2014-05-15,151.5,151.570007,148.130005,149.639999,1217600,137.492567
2014-05-16,150.0,150.0,147.690002,149.720001,847400,137.566074
2014-05-19,149.110001,150.899994,149.110001,150.100006,705500,137.915231
2014-05-20,149.940002,150.160004,147.0,147.550003,1076600,135.572231
2014-05-21,147.880005,149.029999,147.070007,148.990005,728000,137.477676
2014-05-22,148.360001,149.910004,148.300003,148.490005,785500,137.016311
2014-05-23,148.289993,150.300003,148.289993,150.050003,662800,138.455769
2014-05-27,151.179993,153.600006,150.770004,152.080002,1186700,140.328911
2014-05-28,152.600006,154.240005,152.139999,152.229996,735500,140.467315
2014-05-29,152.419998,153.289993,151.529999,152.520004,508100,140.734915
2014-05-30,152.309998,153.240005,151.789993,152.929993,838500,141.113224
2014-06-02,153.449997,153.580002,151.699997,153.289993,568500,141.445408
2014-06-03,152.539993,153.860001,151.770004,153.529999,843100,141.666868
2014-06-04,153.380005,154.539993,152.860001,153.779999,739900,141.897551
2014-06-05,154.289993,156.570007,153.330002,156.25,1044100,144.176697
2014-06-06,156.25,159.130005,156.009995,159.059998,1149900,146.769569
2014-06-09,158.619995,161.029999,158.25,160.25,984500,147.867621
2014-06-10,159.919998,160.839996,159.139999,160.550003,821400,148.144443
2014-06-11,159.509995,160.089996,158.009995,158.490005,877100,146.24362
2014-06-12,157.669998,158.360001,154.220001,154.770004,1411800,142.81106
2014-06-13,155.029999,156.850006,154.740005,156.029999,1126500,143.973695
2014-06-16,156.0,157.009995,155.070007,156.669998,770000,144.564243
2014-06-17,156.479996,157.160004,155.690002,155.940002,718800,143.890653
2014-06-18,156.25,157.039993,155.0,156.809998,733400,144.693424
2014-06-19,156.5,157.070007,155.169998,157.0,1691300,144.868746
2014-06-20,157.539993,158.820007,157.029999,158.550003,1225000,146.298981
2014-06-23,159.169998,159.229996,157.369995,157.490005,781100,145.320889
2014-06-24,157.210007,159.289993,156.229996,156.460007,806400,144.370477
2014-06-25,156.119995,157.419998,156.059998,157.119995,664500,144.979469
2014-06-26,154.979996,155.899994,154.059998,155.020004,1112300,143.041742
2014-06-27,154.990005,155.410004,154.139999,154.649994,1464400,142.700322
2014-06-30,154.649994,155.360001,153.850006,154.289993,1056200,142.368139
2014-07-01,153.369995,155.899994,153.320007,154.350006,1450000,142.423514
2014-07-02,154.759995,155.75,153.240005,153.990005,1158000,142.091331
2014-07-03,156.220001,158.25,155.600006,157.75,1049300,145.560794
2014-07-07,156.679993,157.339996,155.399994,156.009995,1129200,143.955237
2014-07-08,155.75,157.429993,154.440002,155.960007,1733500,143.909112
2014-07-09,155.279999,155.820007,154.309998,154.470001,1303800,142.534238
2014-07-10,152.960007,153.119995,151.5,152.0,1576400,140.255091
2014-07-11,152.539993,152.979996,151.25,152.229996,1346500,140.467315
2014-07-14,153.710007,154.190002,152.339996,152.559998,1027600,140.771818
2014-07-15,152.889999,154.080002,151.229996,151.889999,1353700,140.15359
2014-07-16,152.770004,154.570007,151.880005,154.199997,917800,142.285096
2014-07-17,153.020004,154.600006,151.330002,151.550003,985400,139.839865
2014-07-18,152.089996,153.039993,151.479996,152.740005,669300,140.937917
2014-07-21,151.929993,153.100006,151.660004,153.0,814100,141.177822
2014-07-22,153.949997,155.029999,153.699997,154.009995,755000,142.109775
2014-07-23,154.029999,154.440002,152.520004,153.289993,650900,141.445408
2014-07-24,153.130005,154.039993,150.539993,150.800003,1912600,139.147817
2014-07-25,150.279999,151.350006,148.509995,150.149994,2219100,138.548033
2014-07-28,148.009995,148.589996,144.339996,145.350006,3955200,134.118937
2014-07-29,145.600006,147.149994,143.669998,143.699997,1977500,132.596422
2014-07-30,144.190002,144.479996,141.759995,142.949997,2218600,131.904374
2014-07-31,141.710007,142.399994,139.309998,139.389999,2102300,128.619454
2014-08-01,139.220001,139.860001,137.089996,138.990005,1929100,128.250368
