Date,Open,High,Low,Close,Volume,Adj Close
2014-05-01,61.470001,61.799999,61.040001,61.5,820000,53.371159
2014-05-02,62.09,62.799999,61.610001,62.02,1079100,53.822428
2014-05-05,61.59,61.799999,61.080002,61.529999,681700,53.397192
2014-05-06,61.259998,61.66,60.41,60.619999,1177200,52.607473
2014-05-07,60.689999,60.889999,60.200001,60.669998,1118900,52.650864
2014-05-08,60.549999,62.360001,60.549999,61.279999,987000,53.180237
2014-05-09,61.189999,61.75,60.880001,61.470001,1084700,53.345125
2014-05-12,61.860001,63.0,61.860001,62.759998,1467300,54.464615
2014-05-13,62.84,63.299999,62.34,62.619999,1723200,54.34312
2014-05-14,62.68,62.849998,61.77,61.880001,1288800,53.700933
2014-05-15,61.599998,61.799999,60.509998,61.490002,2818700,53.362482
2014-05-16,67.010002,70.709999,66.75,70.550003,8392800,61.224966
2014-05-19,69.919998,70.0,68.059998,68.419998,4602700,59.376497
2014-05-20,68.239998,68.260002,67.07,67.459999,2899800,58.543387
2014-05-21,67.760002,68.25,66.860001,67.510002,1500200,58.586781
2014-05-22,67.57,68.489998,67.370003,67.529999,1649500,58.604135
2014-05-23,67.580002,69.410004,67.360001,67.849998,2070000,58.881838
2014-05-27,67.949997,68.199997,67.510002,67.919998,1462900,58.942585
2014-05-28,67.629997,67.790001,66.730003,67.449997,1682400,58.820497
2014-05-29,67.699997,67.849998,66.940002,67.779999,1106800,59.108278
2014-05-30,67.639999,68.32,67.639999,68.059998,1467900,59.352454
2014-06-02,68.199997,68.830002,68.139999,68.209999,1270000,59.483265
2014-06-03,67.980003,68.370003,67.760002,68.029999,1111200,59.326294
2014-06-04,67.940002,68.57,67.709999,68.290001,1385300,59.553031
2014-06-05,68.209999,68.5,67.449997,68.32,1256000,59.579192
2014-06-06,68.449997,69.230003,68.449997,68.790001,811200,59.989062
2014-06-09,68.949997,69.540001,68.580002,68.650002,890800,59.866974
2014-06-10,68.379997,68.860001,68.370003,68.57,909600,59.797207
2014-06-11,68.080002,68.5,67.690002,67.910004,908300,59.22165
2014-06-12,67.989998,68.129997,67.019997,67.269997,821700,58.663525
2014-06-13,67.459999,68.110001,67.260002,67.889999,942400,59.204206
2014-06-16,67.699997,68.209999,67.459999,67.860001,1288300,59.178045
2014-06-17,67.910004,68.220001,67.459999,67.800003,947800,59.125723
2014-06-18,67.839996,68.410004,67.580002,68.300003,1083300,59.561754
2014-06-19,68.300003,68.559998,68.07,68.360001,972600,59.614075
2014-06-20,68.540001,68.540001,67.849998,68.089996,1714300,59.378615
2014-06-23,67.779999,68.0,67.620003,67.730003,1139600,59.064679
2014-06-24,67.669998,68.339996,67.519997,67.849998,1280200,59.169322
2014-06-25,67.639999,68.040001,67.330002,67.510002,763400,58.872825
2014-06-26,67.370003,67.68,66.720001,67.629997,1157500,58.977468
2014-06-27,67.629997,68.25,67.629997,67.989998,876300,59.29141
2014-06-30,67.849998,68.150002,67.660004,67.93,853600,59.239089
2014-07-01,68.190002,68.830002,67.889999,68.690002,838000,59.901857
2014-07-02,68.389999,69.0,68.300003,68.589996,1081900,59.814645
2014-07-03,68.690002,69.459999,68.690002,69.290001,641900,60.425092
2014-07-07,68.919998,69.599998,68.839996,69.410004,811600,60.529742
2014-07-08,69.370003,69.879997,68.919998,69.800003,1295000,60.869845
2014-07-09,69.830002,70.559998,69.589996,70.139999,1374500,61.166342
2014-07-10,69.260002,69.669998,69.099998,69.18,805500,60.329165
2014-07-11,69.0,69.370003,68.370003,68.75,1025000,59.954178
2014-07-14,69.120003,69.279999,68.709999,68.760002,1365100,59.962901
2014-07-15,68.5,68.739998,68.0,68.050003,1184900,59.343738
2014-07-16,68.25,68.330002,67.629997,68.160004,940600,59.439666
2014-07-17,67.790001,68.010002,67.300003,67.400002,783600,58.776898
2014-07-18,67.650002,68.019997,67.349998,67.980003,999200,59.282694
2014-07-21,67.779999,68.129997,67.400002,67.629997,779700,58.977468
2014-07-22,67.739998,68.0,67.669998,67.739998,770000,59.073395
2014-07-23,67.870003,68.129997,67.68,67.760002,949400,59.09084
2014-07-24,67.989998,69.220001,67.989998,68.760002,787900,59.962901
2014-07-25,68.489998,68.870003,68.029999,68.080002,714700,59.369899
2014-07-28,68.190002,69.190002,68.0,68.989998,1086800,60.163471
2014-07-29,68.989998,69.389999,68.860001,68.900002,866900,60.084989
2014-07-30,69.110001,70.25,68.93,70.190002,949900,61.209948
2014-07-31,69.68,70.190002,69.190002,69.230003,1046700,60.37277
2014-08-01,68.440002,69.400002,68.440002,68.949997,1101200,60.128588
2014-08-04,68.949997,69.779999,68.730003,69.550003,837000,60.65183
2014-08-05,69.129997,69.349998,68.389999,68.639999,1085600,59.858251
2014-08-06,68.360001,69.68,68.360001,69.339996,1026500,60.468691
2014-08-07,69.540001,69.790001,68.43,68.599998,1054100,59.823368
2014-08-08,69.019997,69.989998,68.599998,69.940002,1361300,60.991933
2014-08-11,70.0,70.129997,68.82,69.160004,1673700,60.311726
2014-08-12,69.370003,69.57,68.57,68.709999,1480800,59.919295
2014-08-13,68.040001,68.18,66.900002,68.120003,2691300,59.404782
2014-08-14,68.300003,68.709999,67.760002,68.690002,2820300,59.901857
2014-08-15,65.550003,66.489998,64.919998,65.110001,6070400,56.779878
2014-08-18,65.580002,66.150002,65.470001,66.120003,1830500,57.660661
2014-08-19,66.190002,67.610001,66.190002,67.470001,1542300,58.837942
2014-08-20,67.470001,68.599998,67.18,68.389999,1399700,59.640236
2014-08-21,68.400002,69.160004,68.260002,68.93,1298900,60.11115
2014-08-22,69.169998,69.660004,68.860001,69.449997,1380500,60.564618
2014-08-25,69.760002,69.889999,69.449997,69.760002,904300,60.834962
2014-08-26,69.75,70.559998,69.5,70.209999,1293400,61.227386
2014-08-27,70.32,70.489998,69.809998,70.010002,986800,61.052977
2014-08-28,69.199997,70.050003,68.849998,69.639999,858300,61.01793
2014-08-29,69.709999,69.870003,69.190002,69.25,920000,60.676216
2014-09-02,69.300003,69.849998,68.669998,69.150002,1390700,60.588598
2014-09-03,69.18,70.0,68.889999,69.639999,1181000,61.01793
2014-09-04,71.0,71.449997,70.410004,70.43,1833500,61.710121
2014-09-05,70.099998,70.639999,69.419998,70.629997,1561200,61.885357
2014-09-08,70.410004,70.660004,69.629997,69.980003,1309000,61.315838
2014-09-09,69.75,69.82,69.269997,69.349998,1328200,60.763834
2014-09-10,69.260002,69.410004,68.529999,68.769997,1273900,60.255641
2014-09-11,68.589996,69.040001,68.529999,68.970001,961300,60.430883
2014-09-12,69.040001,69.32,68.699997,69.080002,1036900,60.527265
2014-09-15,68.919998,69.220001,68.620003,68.910004,705300,60.378314
2014-09-16,68.68,69.989998,68.68,69.489998,988200,60.8865
2014-09-17,69.639999,69.720001,69.129997,69.370003,1137300,60.781361
2014-09-18,69.440002,69.650002,69.160004,69.269997,697900,60.693737
2014-09-19,69.629997,69.660004,69.019997,69.379997,1315700,60.790118
2014-09-22,69.300003,69.449997,68.279999,68.330002,1124900,59.870122
2014-09-23,68.059998,68.459999,67.620003,67.660004,1317200,59.283076
2014-09-24,67.769997,69.199997,67.75,69.169998,1008600,60.606119
2014-09-25,69.019997,69.440002,68.32,68.410004,893900,59.940219
2014-09-26,68.580002,69.220001,68.449997,68.940002,967900,60.404599
2014-09-29,68.459999,68.949997,68.260002,68.660004,1007900,60.159266
2014-09-30,68.580002,68.730003,67.879997,68.370003,1273900,59.90517
2014-10-01,68.360001,68.360001,66.080002,67.580002,1985200,59.212979
2014-10-02,67.5,69.019997,67.449997,68.830002,1406300,60.308217
2014-10-03,69.230003,70.470001,69.080002,70.290001,1813600,61.587455
2014-10-06,70.43,70.699997,69.919998,69.940002,2171100,61.28079
2014-10-07,69.580002,69.830002,68.940002,69.300003,1304300,60.720028
2014-10-08,69.349998,70.720001,68.970001,70.650002,1562700,61.902884
2014-10-09,70.290001,71.080002,69.75,69.82,2071100,61.175644
2014-10-10,69.900002,71.059998,69.669998,70.040001,1461900,61.368407
2014-10-13,69.730003,70.5,68.980003,69.040001,1316900,60.492216
2014-10-14,69.309998,70.160004,69.029999,69.809998,2230300,61.16688
2014-10-15,68.93,69.07,66.809998,68.510002,2828700,60.027836
2014-10-16,67.419998,68.709999,66.919998,68.330002,2170400,59.870122
2014-10-17,68.709999,69.519997,67.650002,68.980003,1770800,60.439647
2014-10-20,68.709999,70.209999,68.550003,70.059998,1152000,61.385928
2014-10-21,70.699997,71.75,70.32,71.629997,1451100,62.761548
2014-10-22,71.589996,72.389999,70.959999,71.040001,1162000,62.244598
2014-10-23,71.540001,72.25,71.349998,71.769997,1240100,62.884214
2014-10-24,71.470001,71.610001,70.690002,71.199997,1266500,62.384785
2014-10-27,71.25,71.790001,70.779999,71.68,894400,62.80536
2014-10-28,70.910004,71.400002,70.220001,71.260002,1174300,62.437361
2014-10-29,71.260002,71.949997,70.919998,71.379997,930000,62.5425
2014-10-30,71.309998,72.93,71.199997,72.410004,1154300,63.444982
2014-10-31,73.300003,73.739998,72.290001,72.610001,1253600,63.620218
2014-11-03,72.599998,72.720001,72.0,72.540001,960600,63.558884
2014-11-04,72.080002,72.389999,71.440002,72.029999,1562400,63.112025
2014-11-05,72.510002,72.739998,71.959999,72.260002,943600,63.313552
2014-11-06,72.449997,73.940002,72.260002,73.68,1505600,64.557741
2014-11-07,73.440002,73.93,73.07,73.43,1354800,64.338694
2014-11-10,73.550003,73.639999,71.82,72.389999,1669700,63.427454
2014-11-11,72.309998,72.309998,70.349998,70.480003,3712900,61.753933
2014-11-12,70.540001,73.169998,70.209999,72.849998,2692500,63.830501
2014-11-13,72.720001,73.620003,72.360001,73.25,3020500,64.180979
2014-11-14,74.199997,75.68,73.68,74.169998,4140600,64.987073
2014-11-17,73.870003,74.330002,73.089996,73.269997,1617000,64.1985
2014-11-18,73.019997,73.68,72.690002,73.519997,1318500,64.417548
2014-11-19,73.480003,73.910004,73.010002,73.809998,1023300,64.671644
2014-11-20,73.610001,75.300003,73.480003,74.970001,1174300,65.688028
2014-11-21,75.730003,75.870003,74.93,75.089996,1181400,65.793167
2014-11-24,75.199997,76.440002,75.089996,76.260002,1159600,66.818315
2014-11-25,76.75,77.150002,75.790001,75.889999,1202200,66.494122
2014-11-26,75.730003,76.0,75.25,75.410004,990900,66.36212
2014-11-28,75.790001,77.199997,75.790001,76.360001,565900,67.198134
2014-12-01,76.07,76.169998,75.169998,75.650002,1053500,66.573322
2014-12-02,75.830002,76.209999,75.010002,75.769997,947300,66.67892
2014-12-03,75.769997,76.510002,75.400002,76.330002,814200,67.171734
2014-12-04,75.860001,76.050003,75.300003,75.699997,924200,66.617319
2014-12-05,75.82,75.949997,75.300003,75.550003,676500,66.485322
2014-12-08,75.169998,75.540001,74.300003,74.57,1218700,65.622902
2014-12-09,74.0,74.730003,73.769997,74.639999,1264900,65.684503
2014-12-10,74.739998,74.900002,73.290001,73.389999,1495600,64.584481
2014-12-11,74.059998,75.209999,73.959999,74.190002,1220500,65.288497
2014-12-12,73.910004,75.400002,73.690002,74.650002,1032400,65.693305
2014-12-15,75.059998,76.080002,74.43,75.43,1625100,66.379717
2014-12-16,75.269997,75.730003,74.660004,74.839996,1536600,65.860503
2014-12-17,75.0,75.93,74.629997,75.769997,1153700,66.67892
2014-12-18,77.029999,77.580002,76.220001,77.519997,1080400,68.21895
2014-12-19,77.860001,77.93,76.209999,77.099998,1897100,67.849345
2014-12-22,77.160004,77.739998,76.660004,77.519997,810400,68.21895
2014-12-23,77.75,79.0,77.639999,78.720001,855500,69.274975
2014-12-24,78.919998,79.220001,78.120003,78.139999,350300,68.764564
2014-12-26,78.290001,78.989998,78.07,78.169998,413800,68.790963
2014-12-29,78.25,79.57,78.129997,79.18,824400,69.679783
2014-12-30,78.919998,79.300003,78.620003,78.760002,771400,69.310177
2014-12-31,79.040001,80.540001,79.040001,79.389999,1379900,69.864586
2015-01-02,79.660004,80.050003,77.599998,78.370003,871300,68.966971
2015-01-05,77.699997,77.809998,76.949997,77.279999,1176900,68.007748
2015-01-06,77.459999,78.029999,76.32,76.790001,1434900,67.576542
2015-01-07,78.089996,79.639999,77.720001,79.419998,1720400,69.890985
2015-01-08,79.949997,80.050003,79.410004,79.779999,1229800,70.207792
2015-01-09,79.779999,79.779999,78.300003,78.5,972600,69.081371
2015-01-12,78.379997,78.900002,78.029999,78.379997,953300,68.975766
2015-01-13,79.190002,79.57,77.43,77.949997,1108100,68.597358
2015-01-14,76.589996,77.32,75.940002,77.040001,1284400,67.796546
2015-01-15,77.709999,78.199997,75.720001,75.779999,961600,66.687722
2015-01-16,75.959999,76.970001,74.870003,76.889999,1553500,67.664542
2015-01-20,77.0,77.199997,75.220001,75.709999,1270800,66.626121
2015-01-21,75.540001,76.400002,75.489998,75.970001,1008100,66.854927
2015-01-22,76.190002,77.510002,75.980003,77.400002,1130600,68.113353
2015-01-23,77.5,77.779999,77.0,77.080002,987700,67.831747
2015-01-26,76.879997,78.040001,76.709999,77.989998,1229300,68.63256
2015-01-27,77.349998,79.260002,77.050003,78.720001,1549900,69.274975
2015-01-28,79.199997,79.889999,77.769997,77.860001,1353600,68.51816
2015-01-29,78.089996,78.790001,77.330002,78.269997,1078100,68.878964
2015-01-30,77.370003,77.790001,76.129997,76.199997,1288800,67.057328
2015-02-02,76.059998,76.730003,74.510002,76.57,1295600,67.382937
2015-02-03,77.050003,78.919998,76.809998,78.889999,1361900,69.424577
2015-02-04,78.5,79.220001,78.129997,78.900002,1208700,69.433379
2015-02-05,79.050003,79.68,78.5,78.760002,944600,69.310177
2015-02-06,79.059998,79.239998,78.150002,78.5,804800,69.081371
2015-02-09,77.900002,78.709999,77.900002,78.519997,1030500,69.098968
2015-02-10,78.989998,79.379997,78.730003,79.260002,997100,69.750186
2015-02-11,79.5,79.760002,78.720001,79.029999,1073100,69.547779
2015-02-12,79.239998,79.459999,78.580002,79.370003,907400,69.846988
2015-02-13,79.529999,79.650002,79.129997,79.410004,708200,69.88219
2015-02-17,78.25,79.43,78.18,78.900002,1502000,69.433379
2015-02-18,78.779999,79.309998,77.57,78.050003,2080500,68.685365
2015-02-19,78.279999,78.629997,76.82,77.139999,3920300,67.884546
2015-02-20,77.669998,81.779999,77.629997,81.739998,6839900,71.932625
2015-02-23,81.709999,81.709999,80.650002,81.110001,2049900,71.378217
2015-02-24,80.940002,81.489998,80.279999,80.559998,1243500,70.894204
2015-02-25,80.480003,81.589996,80.010002,81.190002,1505500,71.778287
2015-02-26,81.129997,81.43,80.68,80.849998,982300,71.477697
2015-02-27,81.059998,81.720001,80.349998,80.43,1322900,71.106386
2015-03-02,80.5,80.889999,79.889999,80.68,1200600,71.327406
2015-03-03,80.760002,80.889999,79.720001,79.970001,792200,70.699711
2015-03-04,79.510002,80.129997,78.989998,79.949997,1163800,70.682026
2015-03-05,80.0,81.489998,79.75,80.650002,1523600,71.300885
2015-03-06,80.07,81.519997,80.029999,80.860001,1396300,71.48654
2015-03-09,80.809998,80.809998,80.0,80.339996,960200,71.026816
2015-03-10,80.029999,80.260002,79.209999,79.440002,1167300,70.231151
2015-03-11,79.440002,79.900002,79.199997,79.269997,666300,70.080853
2015-03-12,79.5,80.419998,79.449997,80.279999,774800,70.973773
2015-03-13,80.25,80.550003,79.690002,80.360001,597900,71.044501
2015-03-16,80.5,80.849998,79.470001,80.230003,1610300,70.929573
2015-03-17,80.0,80.5,79.779999,80.209999,727400,70.911888
2015-03-18,80.25,80.779999,79.18,80.489998,959000,71.159429
2015-03-19,80.550003,81.290001,80.260002,81.199997,765500,71.787123
2015-03-20,81.279999,82.419998,81.160004,82.32,1163700,72.777293
2015-03-23,82.0,83.160004,81.57,81.989998,1009000,72.485546
2015-03-24,81.779999,82.339996,81.589996,81.629997,724400,72.167277
2015-03-25,81.510002,81.599998,79.849998,79.870003,980200,70.611305
